;meta[language=hu]
; id      |key(hex)|key(str)| text
   1104041|61f0d99d||A játék nem került befejezésre vagy a karakter szintje túl alacsony ebben a mentett állásban.
   1092944|63a4a2f5||Éjlidérc haj
   1104036|651a4149||Nincs az Új játék Plusz számára használható mentett állás.
   1105806|667dad9a||Az alábbi letölthető tartalom hiányzik a mentett állás megnyitásához
   1109441|6782ecfd||Ablakos
   1109253|67cca6db||Legendás Farkas csizma
   1109255|67cca6dc||Megerősített legendás Farkas csizma
   1109256|67cca6dd||Kiváló legendás Farkas csizma
   1109260|67cca6de||Remekmívű legendás Farkas csizma
   1108928|69196a7b||Ábra: Legendás Griff nadrág
   1105805|6937efd0||Az alábbi letölthető tartalom hiányzik a mentett állás megnyitásához
   1108627|6958723d||Legendás Medve csizma
   1108628|6958723e||Megerősített legendás Medve csizma
   1108629|6958723f||Kiváló legendás Medve csizma
   1108630|69587240||Remekmívű legendás Medve csizma
   1107715|69b7f648||F1
   1107716|69b7f649||F2
   1107717|69b7f64a||F3
   1107718|69b7f64b||F4
   1107719|69b7f64c||F5
   1107720|69b7f64d||F6
   1107721|69b7f64e||F7
   1107722|69b7f64f||F8
   1107723|69b7f650||F9
   1101609|6aa1726a||Ábra: Kiváló Macska csizma
   1101610|6aa1726b||Ábra: Remekmívű Macska csizma
   1099516|6ba9f2a1||Alkohol
   1101648|6d911aab||Kiváló Farkas nadrág
   1101653|6d911aac||Remekmívű Farkas nadrág
   1101625|6f1ce60d||Kiváló Medve nadrág
   1101637|6f1ce60e||Remekmívű Medve nadrág
   1108996|70c05abb||Ábra: Legendás Macska kesztyű
   1104106|710f8a92||Feloldottad az Új játék + indításának lehetőségét. Ehhez hozz létre egy új mentést, indíts új játékot, majd válaszd ki az Új játék + opciót és azt a mentett állást, amelyből a karakteredet be szeretnéd tölteni. Csak olyan mentések használhatóak, amelyek az Új játék + opció feloldása után készültek.
   1101600|729b5e15||Kiváló Macska csizma
   1101601|729b5e16||Remekmívű Macska csizma
   1104042|7326ef5c||Ismeretlen hiba történt a mentett állás betöltésre során.
   1108897|766d842e||[EN] Marcel Kroeber
   1108906|778670f4||Ábra: Megerősített legendás Medve acélkard
   1108907|778670f5||Ábra: Kiváló legendás Medve acélkard
   1108908|778670f6||Ábra: Remekmívű legendás Medve acélkard
   1108929|77dfe25b||Ábra: Legendás Griff acélkard
   1101187|7a1c1281||Billentyűkiosztás
   1104919|7ab8ea05||Kamera rögzítés
   1108913|7b18a01e||Ábra: Legendás Griff páncél
   1101619|7bce946d||Ábra: Kiváló Griff nadrág
   1101620|7bce946e||Ábra: Remekmívű Griff nadrág
   1109334|7c1d1828||[EN] Legendary Viper steel sword
   1110156|7d49be54||[EN] Plan B
   1108963|7d7b0925||Ábra: Megerősített legendás Griff páncél
   1108964|7d7b0926||Ábra: Kiváló legendás Griff páncél
   1108966|7d7b0927||Ábra: Remekmívű legendás Griff páncél
   1102439|8035c2a4||UI navigáció egér érzékenység
   1110910|8076ee3d||korlátlan
   1110534|8087e1b0||[EN] Trophy hunter
   1108620|80b9cac9||Legendás Medve páncél
   1109272|8169dde0||Ábra: Legendás Farkas kesztyű
   1108643|84371e0d||Ábra: Legendás Medve számszeríj
   1108914|85739004||Legendás Griff csizma
   1108915|85739005||Megerősített legendás Griff csizma
   1108916|85739006||Kiváló legendás Griff csizma
   1108917|85739007||Remekmívű legendás Griff csizma
   1109291|862433c8||Megerősített legendás Farkas acélkard
   1109292|862433c9||Kiváló legendás Farkas acélkard
   1109293|862433ca||Remekmívű legendás Farkas acélkard
   1100439|867ab9d9||Jól megmaradt térkép
   1100441|867ab9da||Kicsit szakadt térkép
   1104865|867ab9f9||Egészen kifakult vászontérkép
   1104866|867aba18||Makulátlan állapotú vászontérkép
   1109279|87310d10||Megerősített legendás Farkas ezüstkard
   1109280|87310d11||Kiváló legendás Farkas ezüstkard
   1109281|87310d12||Remekmívű legendás Farkas ezüstkard
   1109283|873be93b||Ábra: Megerősített legendás Farkas ezüstkard
   1109284|873be93c||Ábra: Kiváló legendás Farkas ezüstkard
   1109289|873be93d||Ábra: Remekmívű legendás Farkas ezüstkard
   1106106|8790195c||Felszerelés
   1092301|8c75af9f||Riveai Gerahltnak:<br/><<bk_texture_mq1058_girls_drawing>>
   1109440|8df0f78c||2560x1440
   1106093|8e655d51||Jelek – Yrden
   1104914|8fb89d65||Sprint ki/bekapcsolás
   1109442|9040fcb3||Keret nélküli ablakos
   1102492|907db547||Mentett adatok nem elérhetők
   1109213|90c38de6||Legendás Farkas kesztyű
   1108919|91c7c1bb||Legendás Griff kesztyű
   1108920|91c7c1bc||Megerősített legendás Griff kesztyű
   1108921|91c7c1bd||Kiváló legendás Griff kesztyű
   1108922|91c7c1be||Remekmívű legendás Griff kesztyű
   1101604|92fe3f05||Ábra: Kiváló Macska nadrág
   1101608|92fe3f06||Ábra: Remekmívű Macska nadrág
   1109001|933eb617||Ábra: Legendás Macska nadrág
   1101611|938df52d||Ábra: Kiváló Macska kesztyű
   1101612|938df52e||Ábra: Remekmívű Macska kesztyű
   1106105|9397656e||Szereplő
   1109020|93c5e7b1||Legendás Macska acélkard
   1105867|950b665d||A játék jelen verziójával létrehozott mentett állások a korábbi játék változatokkal nem lesznek kompatibilisek.
   1102051|9615a0a1||Bal egérgomb
   1108641|963903b4||Ábra: Legendás Medve nadrág
   1107616|96d093f8||,
   1101644|97211fc7||Ábra: Kiváló Medve csizma
   1101645|97211fc8||Ábra: Remekmívű Medve csizma
   1107564|975ac993||-
   1107618|97b082a0||/
   1102490|97b582f2||Nekker bőr csizma
   1107562|97bd647b||`
   1102569|98ca5985||[EN] Total play time
   1109231|9d7d4d3a||Háttér karakterek száma
   1109407|9f80dab6||Felbontás
   1101654|a0ebcd50||Kiváló Farkas csizma
   1101655|a0ebcd51||Remekmívű Farkas csizma
   1101613|a2143e0e||Kiváló Griff nadrág
   1101614|a2143e0f||Remekmívű Griff nadrág
   1109042|a25b45b6||Ábra: Megerősített legendás Macska csizma
   1109043|a25b45b7||Ábra: Kiváló legendás Macska csizma
   1109044|a25b45b8||Ábra: Remekmívű legendás Macska csizma
   1101638|a27798b2||Kiváló Medve csizma
   1101639|a27798b3||Remekmívű Medve csizma
   1108986|a53debba||Ábra: Legendás Macska páncél
   1109261|a819f7f7||Ábra: Legendás Farkas csizma
   1108626|a8383957||Ábra: Legendás Medve páncél
   1101190|a981389a||Nyomd le a billentyűt, amihez hozzárendeled:
   1092302|aa5b822c||Levél Gaetannak
   1106117|ab64af37||Küldetések
   1106617|acbde652||Nagy zöld mutagén
   1108905|ad02cdc2||Ábra: Legendás Medve acélkard
   1105866|b654820b||A játék jelen verziójával létrehozott mentett állások a korábbi játék változatokkal nem lesznek kompatibilisek.
   1108973|b68489c2||Ábra: Megerősített legendás Medve kesztyű
   1108974|b68489c3||Ábra: Kiváló legendás Medve kesztyű
   1108975|b68489c4||Ábra: Remekmívű legendás Medve kesztyű
   1109048|b6ebe313||Ábra: Megerősített legendás Macska páncél
   1109049|b6ebe314||Ábra: Kiváló legendás Macska páncél
   1109050|b6ebe315||Ábra: Remekmívű legendás Macska páncél
   1107415|b7af1a38||Hajóval utazhatsz a tavakon, folyókon, tengereken.
   1109027|b9eacb23||Megerősített legendás Macska acélkard
   1109028|b9eacb24||Kiváló legendás Macska acélkard
   1109029|b9eacb25||Remekmívű legendás Macska acélkard
   1092303|bd0bf760||Gaetan,<br><br>Vége van. A katonák elfoglalták az iskolát. Megölték Axelt és Cedricet. Schrödingerről nem tudok semmi biztosat – lehet, hogy meghalt, de lehet, hogy él. Vérdíjat tűztek a fejünkre. Kerüld a városokat és a főbb utakat. Ne kelts feltűnést.<br><br>-Joël
   1101642|bf7dec62||Ábra: Kiváló Medve nadrág
   1101643|bf7dec63||Ábra: Remekmívű Medve nadrág
   1092299|c1c15e8d||Köszönőkártya
   1106078|c3669d60||Megállás
   1101623|c4c84cc5||Ábra: Kiváló Griff kesztyű
   1101624|c4c84cc6||Ábra: Remekmívű Griff kesztyű
   1103843|c5784d99||Macska iskola medálja
   1109212|c6c10041||Legendás Farkas páncél
   1104043|c76954c9||A mentett állás nem volt betölthető hiányos játékadatok miatt.
   1108918|c7bda820||Ábra: Legendás Griff csizma
   1109051|cab81251||Ábra: Megerősített legendás Macska nadrág
   1109052|cab81252||Ábra: Kiváló legendás Macska nadrág
   1109053|cab81253||Ábra: Remekmívű legendás Macska nadrág
   1090228|cc124271||Florka
   1109005|cc3d6115||Megerősített legendás Macska ezüstkard
   1109006|cc3d6116||Kiváló legendás Macska ezüstkard
   1109011|cc3d6117||Remekmívű legendás Macska ezüstkard
   1108636|cd0fc0be||Ábra: Legendás Medve kesztyű
   1107724|cd46d2e8||F10
   1107725|cd46d2e9||F11
   1107726|cd46d2ea||F12
   1092304|ceca3a32||Levél valakitől, aki nem volt jártas a tollforgatásban.
   1108970|cedaf313||Ábra: Megerősített legendás Medve csizma
   1108971|cedaf314||Ábra: Kiváló legendás Medve csizma
   1108972|cedaf315||Ábra: Remekmívű legendás Medve csizma
   1101191|d03e0a6d||billentyű hozzárendelés eltávolítva.
   1109408|d3c3ace8||Képernyőmód
   1106082|d54bee68||Ezüstkard előhúzása
   1106619|d56ca54e||Kitépett lap: Vörös mutagén
   1101615|d56ef0b3||Kiváló Griff csizma
   1101616|d56ef0b4||Remekmívű Griff csizma
   1104035|d65dcc27||Új játék Plusz
   1108617|d65f831f||teszt
   1109034|d78f4c31||Ábra: Megerősített legendás Macska acélkard
   1109035|d78f4c32||Ábra: Kiváló legendás Macska acélkard
   1109041|d78f4c33||Ábra: Remekmívű legendás Macska acélkard
   1106621|d820db3d||Kitépett lap: Kék mutagén
   1106077|dacadae9||Leszállás a lóról
   1100442|db0c3789||Nyirkos, penészes térkép
   1100443|db0c378a||Elnyűtt és kifakult térkép
   1107609|db981db5||Nincs
   1103779|dc99f96d||Perc
   1108646|dcbc44f2||Megerősített legendás Medve ezüstkard
   1108647|dcbc44f3||Kiváló legendás Medve ezüstkard
   1108648|dcbc44f4||Remekmívű legendás Medve ezüstkard
   1108934|dd770d95||Ábra: Legendás Griff ezüstkard
   1102057|e035d313||Középső egérgomb
   1106118|e0ae4a1e||Szójegyzék
   1108931|e2303a79||Megerősített legendás Griff ezüstkard
   1108932|e2303a7a||Kiváló legendás Griff ezüstkard
   1108933|e2303a7b||Remekmívű legendás Griff ezüstkard
   1101656|e5572db3||Kiváló Farkas kesztyű
   1101657|e5572db4||Remekmívű Farkas kesztyű
   1104920|e65bd07f||Támadástípus-váltás
   1108651|e68a0f40||Ábra: Megerősített legendás Medve ezüstkard
   1108652|e68a0f41||Ábra: Kiváló legendás Medve ezüstkard
   1108653|e68a0f42||Ábra: Remekmívű legendás Medve ezüstkard
   1107416|e72b5002||A páncélkovács asztala korlátozott ideig páncél bónuszt biztosít a felszerelésedre.
   1107462|e8384175||Minden opció visszaállítása alapértelmezettre
   1107417|e88df9f3||Itt egy örömlány szolgáltatásait veheted igénybe.
   1106623|eadc0ffb||Kitépett lap: Nagy zöld mutagén
   1101662|eb98a8e5||Ábra: Kiváló Farkas csizma
   1101663|eb98a8e6||Ábra: Remekmívű Farkas csizma
   1092300|ec388dc7||Ajándék egy hálás ifjú lánytól.
   1109295|ec67d1f3||Ábra: Megerősített legendás Farkas acélkard
   1109296|ec67d1f4||Ábra: Kiváló legendás Farkas acélkard
   1109308|ec67d1f5||Ábra: Remekmívű legendás Farkas acélkard
   1109012|ecb1d831||Ábra: Legendás Macska ezüstkard
   1106624|eecaf062||Kitépett lap: Nagy kék mutagén
   1099517|efb1f4c5||Főzetek
   1109219|f0fe2464||Ábra: Megerősített legendás Farkas kesztyű
   1109220|f0fe2465||Ábra: Kiváló legendás Farkas kesztyű
   1109223|f0fe2466||Ábra: Remekmívű legendás Farkas kesztyű
   1110452|f1838f72||Biztosan végre szeretnéd hajtani ezeket a változtatásokat?
   1108991|f1e2f3bc||Ábra: Legendás Macska csizma
   1106707|f3f5fddc||A mentett állás nem tölthető be, mert a játék egy újabb verziójával készült.
   1108655|f44177a6||Megerősített legendás Medve acélkard
   1108656|f44177a7||Kiváló legendás Medve acélkard
   1108657|f44177a8||Remekmívű legendás Medve acélkard
   1108631|f4dd4159||Ábra: Legendás Medve csizma
   1104915|f50ceca4||WEB DESIGN PARTNER
   1101646|f703f370||Ábra: Kiváló Medve kesztyű
   1101647|f703f371||Ábra: Remekmívű Medve kesztyű
   1108979|f737bfae||Ábra: Megerősített legendás Medve nadrág
   1108980|f737bfaf||Ábra: Kiváló legendás Medve nadrág
   1108981|f737bfb0||Ábra: Remekmívű legendás Medve nadrág
   1109278|f79dc0de||Legendás Farkas ezüstkard
   1110453|f8d17716||Újra kell indítanod a játékot a változtatások életbe lépéséhez.
   1109004|f9495223||Legendás Macska ezüstkard
   1109268|fa9185c4||Legendás Farkas kesztyű
   1109269|fa9185c5||Megerősített legendás Farkas kesztyű
   1109270|fa9185c6||Kiváló legendás Farkas kesztyű
   1109271|fa9185c7||Remekmívű legendás Farkas kesztyű
   1110797|fb2cd197||JUNIOR ÜGYFÉLSZOLGÁLATI KÉPVISELŐ
   1100128|fc14eac1||Tárgyak rendezése
   1091384|fc6177e6||Én – ennek a feljegyzésnek az írója – witcher segítségét keresem. Igaz, az ajánlott feladat nehéz, de egy witcher számára gyerekjáték. Jól fizetek. Az idő kevés, ne habozz hát. Érdeklődő witcherek Fyresdalban, a fogadó előtt keressenek.<br><br>Uggo, Olaf fia
   1108942|ff70c34d||Ábra: Megerősített legendás Griff acélkard
   1108943|ff70c34e||Ábra: Kiváló legendás Griff acélkard
   1108944|ff70c34f||Ábra: Remekmívű legendás Griff acélkard
   1104918|ffe663a0||Séta/futás váltás
   1066772|00000000||Egy hajvágás lesz.
   1066798|00000000||Rossz vágás, rossz hajviselet.
   1066799|00000000||Mhm. Nagyon köszönöm.
   1066788|00000000||Jól van. Mennyire lehet szörnyű?
    421762|00000000||Megnézném a többi árudat.
    577796|00000000||Le tudod vágni a hajam?
