;meta[language=zh]
; id      |key(hex)|key(str)| text
   1109407|9f80dab6||畫質
   1101654|a0ebcd50||高等狼之靴子
   1101655|a0ebcd51||極品狼之靴子
   1101613|a2143e0e||高等獅鷲獸褲子
   1101614|a2143e0f||極品獅鷲獸褲子
   1109042|a25b45b6||藍圖：強化傳奇貓之靴子
   1109043|a25b45b7||藍圖：高等傳奇貓之靴子
   1109044|a25b45b8||藍圖：極品傳奇貓之靴子
   1101638|a27798b2||高等熊之靴子
   1101639|a27798b3||極品熊之靴子
   1108986|a53debba||藍圖：傳奇貓之甲冑
   1109261|a819f7f7||藍圖：傳奇狼之靴子
   1108626|a8383957||藍圖：傳奇熊之甲冑
   1101190|a981389a||按下欲指定的按鍵：
   1092302|aa5b822c||給蓋坦的信
   1106117|ab64af37||任務
   1106617|acbde652||大幅綠色突變誘發物
   1108905|ad02cdc2||藍圖：傳奇熊之鋼劍
   1105866|b654820b||此遊戲版本的存檔與舊遊戲版本不相容。
   1108973|b68489c2||藍圖：強化傳奇熊之手套
   1108974|b68489c3||藍圖：高等傳奇熊之手套
   1108975|b68489c4||藍圖：極品傳奇熊之手套
   1109048|b6ebe313||藍圖：強化傳奇貓之甲冑
   1109049|b6ebe314||藍圖：高等傳奇貓之甲冑
   1109050|b6ebe315||藍圖：極品傳奇貓之甲冑
   1107415|b7af1a38||你可以用船渡過水面。
   1109027|b9eacb23||強化傳奇貓之鋼劍
   1109028|b9eacb24||高等傳奇貓之鋼劍
   1109029|b9eacb25||極品傳奇貓之鋼劍
   1092303|bd0bf760||蓋坦：<br><br>一切都結束了，學校已經被士兵佔領。亞克叟和西德列克被殺死了。希洛丁格我就不清楚了，他可能還活著，也可能已經死了。我們倆的人頭已經被懸賞。別接近城市和大路，別引人注意。<br><br>-喬艾爾
   1101642|bf7dec62||藍圖：高等熊之褲子
   1101643|bf7dec63||藍圖：極品熊之褲子
   1092299|c1c15e8d||感謝卡
   1106078|c3669d60||停止
   1101623|c4c84cc5||藍圖：高等獅鷲獸手套
   1101624|c4c84cc6||藍圖：極品獅鷲獸手套
   1103843|c5784d99||貓學派徽章
   1109212|c6c10041||傳奇狼之甲冑
   1104043|c76954c9||遊戲內容不完整，存檔無法讀取。
   1108918|c7bda820||藍圖：傳奇獅鷲獸靴子
   1109051|cab81251||藍圖：強化傳奇貓之褲子
   1109052|cab81252||藍圖：高等傳奇貓之褲子
   1109053|cab81253||藍圖：極品傳奇貓之褲子
   1090228|cc124271||弗羅卡
   1109005|cc3d6115||強化傳奇貓之銀劍
   1109006|cc3d6116||高等傳奇貓之銀劍
   1109011|cc3d6117||極品傳奇貓之銀劍
   1108636|cd0fc0be||藍圖：傳奇熊之手套
   1107724|cd46d2e8||F10
   1107725|cd46d2e9||F11
   1107726|cd46d2ea||F12
   1092304|ceca3a32||不習慣握羽毛筆的人寫的信。
   1108970|cedaf313||藍圖：強化傳奇熊之靴子
   1108971|cedaf314||藍圖：高等傳奇熊之靴子
   1108972|cedaf315||藍圖：極品傳奇熊之靴子
   1101191|d03e0a6d||已經解除。
   1109408|d3c3ace8||顯示模式
   1106082|d54bee68||拔出銀劍 / 收劍
   1106619|d56ca54e||撕下書頁：紅色突變誘發物
   1101615|d56ef0b3||高等獅鷲獸靴子
   1101616|d56ef0b4||極品獅鷲獸靴子
   1104035|d65dcc27||二周目遊戲
   1108617|d65f831f||測試
   1109034|d78f4c31||藍圖：強化傳奇貓之鋼劍
   1109035|d78f4c32||藍圖：高等傳奇貓之鋼劍
   1109041|d78f4c33||藍圖：極品傳奇貓之鋼劍
   1106621|d820db3d||撕下書頁：藍色突變誘發物
   1106077|dacadae9||下馬
   1100442|db0c3789||潮濕生霉的地圖
   1100443|db0c378a||老舊褪色的地圖
   1107609|db981db5||無
   1103779|dc99f96d||分
   1108646|dcbc44f2||強化傳奇熊之銀劍
   1108647|dcbc44f3||高等傳奇熊之銀劍
   1108648|dcbc44f4||極品傳奇熊之銀劍
   1108934|dd770d95||藍圖：傳奇獅鷲獸銀劍
   1102057|e035d313||滑鼠中鍵
   1106118|e0ae4a1e||詞彙
   1108931|e2303a79||強化傳奇獅鷲獸銀劍
   1108932|e2303a7a||高等傳奇獅鷲獸銀劍
   1108933|e2303a7b||極品傳奇獅鷲獸銀劍
   1101656|e5572db3||高等狼之手套
   1101657|e5572db4||極品狼之手套
   1104920|e65bd07f||修改攻擊類型
   1108651|e68a0f40||藍圖：強化傳奇熊之銀劍
   1108652|e68a0f41||藍圖：高等傳奇熊之銀劍
   1108653|e68a0f42||藍圖：極品傳奇熊之銀劍
   1107416|e72b5002||護甲師傅的桌子能增加裝備的護甲值，效果時間有限。
   1107462|e8384175||將所有選項還原為預設值
   1107417|e88df9f3||你可以在這裡召妓。
   1106623|eadc0ffb||撕下書頁：大幅綠色突變誘發物
   1101662|eb98a8e5||藍圖：高等狼之靴子
   1101663|eb98a8e6||藍圖：極品狼之靴子
   1092300|ec388dc7||年輕女子所給的謝禮。
   1109295|ec67d1f3||藍圖：強化傳奇狼之鋼劍
   1109296|ec67d1f4||藍圖：高等傳奇狼之鋼劍
   1109308|ec67d1f5||藍圖：極品傳奇狼之鋼劍
   1109012|ecb1d831||藍圖：傳奇貓之銀劍
   1106624|eecaf062||撕下書頁：大幅藍色突變誘發物
   1099517|efb1f4c5||煎藥
   1109219|f0fe2464||藍圖：強化傳奇狼之手套
   1109220|f0fe2465||藍圖：高等傳奇狼之手套
   1109223|f0fe2466||藍圖：極品傳奇狼之手套
   1110452|f1838f72||確定要保留變更？
   1108991|f1e2f3bc||藍圖：傳奇貓之靴子
   1106707|f3f5fddc||該存檔來自較新的遊戲版本，因此無法下載。
   1108655|f44177a6||強化傳奇熊之鋼劍
   1108656|f44177a7||高等傳奇熊之鋼劍
   1108657|f44177a8||極品傳奇熊之鋼劍
   1108631|f4dd4159||藍圖：傳奇熊之靴子
   1104915|f50ceca4||外包網頁設計
   1101646|f703f370||藍圖：高等熊之手套
   1101647|f703f371||藍圖：極品熊之手套
   1108979|f737bfae||藍圖：強化傳奇熊之褲子
   1108980|f737bfaf||藍圖：高等傳奇熊之褲子
   1108981|f737bfb0||藍圖：極品傳奇熊之褲子
   1109278|f79dc0de||傳奇狼之銀劍
   1110453|f8d17716||必須先重新啟動遊戲，變更才會生效。
   1109004|f9495223||傳奇貓之銀劍
   1109268|fa9185c4||傳奇狼之手套
   1109269|fa9185c5||強化傳奇狼之手套
   1109270|fa9185c6||高等傳奇狼之手套
   1109271|fa9185c7||極品傳奇狼之手套
   1110797|fb2cd197||初級客戶服務代表
   1100128|fc14eac1||整理物品
   1091384|fc6177e6||此告示的作者本人欲雇用狩魔獵人。工作內容的確有難度，但對狩魔獵人來說應該易如反掌。我願意給豐厚報酬。時間緊迫，請別遲疑。有興趣的狩魔獵人請到費雷思達旅店外頭找我。<br><br>烏果，歐拉夫之子
   1108942|ff70c34d||藍圖：強化傳奇獅鷲獸鋼劍
   1108943|ff70c34e||藍圖：高等傳奇獅鷲獸鋼劍
   1108944|ff70c34f||藍圖：極品傳奇獅鷲獸鋼劍
   1104918|ffe663a0||切換走/跑
   1066788|00000000||好啦。不會糟到哪去吧？
   1066799|00000000||嗯，謝了。
   1066798|00000000||剪錯頭髮，做錯造型了。
   1066797|00000000||什麼不是你要的啊？不是已經幫你剪過修過了嗎？沒錯，而且夠整齊了。
   1077548|00000000||該死的！
    421762|00000000||我看看你賣的其他東西。
    577796|00000000||可以幫我剪個頭髮嗎？
    564859|00000000||「馴服惡魔」？還是「釋放王子」？;馴服惡魔？還是解救王子？;馴服惡魔？還是解救王子？
